codeemd,upplocalcd,doname,gungu,emd
43110243,43,충청북도,청주시 흥덕구,장암동
43130105,43,충청북도,충주시,교현동
43130106,43,충청북도,충주시,용산동
43130107,43,충청북도,충주시,호암동
43130108,43,충청북도,충주시,직동
43130109,43,충청북도,충주시,단월동
43130110,43,충청북도,충주시,풍동
43130111,43,충청북도,충주시,가주동
43130112,43,충청북도,충주시,용관동
43130116,43,충청북도,충주시,칠금동
43130118,43,충청북도,충주시,연수동
43130119,43,충청북도,충주시,목행동
43130120,43,충청북도,충주시,용탄동
43130121,43,충청북도,충주시,종민동
43130122,43,충청북도,충주시,안림동
43130123,43,충청북도,충주시,목벌동
43130127,43,충청북도,충주시,문화동
43130128,43,충청북도,충주시,금릉동
43130250,43,충청북도,충주시,주덕읍
43130310,43,충청북도,충주시,살미면
43130325,43,충청북도,충주시,수안보면
43130330,43,충청북도,충주시,이류면
43130350,43,충청북도,충주시,신니면
43130360,43,충청북도,충주시,노은면
43130370,43,충청북도,충주시,앙성면
43130380,43,충청북도,충주시,가금면
43130390,43,충청북도,충주시,금가면
43130400,43,충청북도,충주시,동량면
43130410,43,충청북도,충주시,산척면
43130420,43,충청북도,충주시,엄정면
43130430,43,충청북도,충주시,소태면
43150103,43,충청북도,제천시,동현동
43150105,43,충청북도,제천시,교동
43150111,43,충청북도,제천시,하소동
43150112,43,충청북도,제천시,신월동
43150113,43,충청북도,제천시,청전동
43150114,43,충청북도,제천시,모산동
43150115,43,충청북도,제천시,고암동
43150116,43,충청북도,제천시,장락동
43150117,43,충청북도,제천시,흑석동
43150118,43,충청북도,제천시,두학동
43150119,43,충청북도,제천시,고명동
43150120,43,충청북도,제천시,신백동
43150121,43,충청북도,제천시,강제동
43150122,43,충청북도,제천시,명지동
43150123,43,충청북도,제천시,산곡동
43150124,43,충청북도,제천시,왕암동
43150125,43,충청북도,제천시,천남동
43150126,43,충청북도,제천시,신동
43150127,43,충청북도,제천시,자작동
43150128,43,충청북도,제천시,대랑동
43150250,43,충청북도,제천시,봉양읍
43150310,43,충청북도,제천시,금성면
43150320,43,충청북도,제천시,청풍면
43150330,43,충청북도,제천시,수산면
43150340,43,충청북도,제천시,덕산면
43150350,43,충청북도,제천시,한수면
43150360,43,충청북도,제천시,백운면
43150380,43,충청북도,제천시,송학면
43710250,43,충청북도,청주시,내수읍
43710253,43,충청북도,청주시,오창읍
43710256,43,충청북도,청주시,오송읍
43710310,43,충청북도,청주시,낭성면
43710320,43,충청북도,청주시,미원면
43710330,43,충청북도,청주시,가덕면
43710340,43,충청북도,청주시,남일면
43710350,43,충청북도,청주시,남이면
43710360,43,충청북도,청주시,문의면
43710370,43,충청북도,청주시,현도면
43710390,43,충청북도,청주시,강내면
43710410,43,충청북도,청주시,옥산면
43710430,43,충청북도,청주시,북이면
43720250,43,충청북도,보은군,보은읍
43720315,43,충청북도,보은군,속리산면
43720325,43,충청북도,보은군,장안면
43720330,43,충청북도,보은군,마로면
43720340,43,충청북도,보은군,탄부면
43720350,43,충청북도,보은군,삼승면
43720360,43,충청북도,보은군,수한면
43720370,43,충청북도,보은군,회남면
43720385,43,충청북도,보은군,회인면
43720390,43,충청북도,보은군,내북면
43720400,43,충청북도,보은군,산외면
43730250,43,충청북도,옥천군,옥천읍
43730310,43,충청북도,옥천군,동이면
43730320,43,충청북도,옥천군,안남면
43730330,43,충청북도,옥천군,안내면
43730340,43,충청북도,옥천군,청성면
43730350,43,충청북도,옥천군,청산면
43730360,43,충청북도,옥천군,이원면
43730370,43,충청북도,옥천군,군서면
43730380,43,충청북도,옥천군,군북면
43740250,43,충청북도,영동군,영동읍
43740310,43,충청북도,영동군,용산면
43740320,43,충청북도,영동군,황간면
43740335,43,충청북도,영동군,추풍령면
43740340,43,충청북도,영동군,매곡면
43740350,43,충청북도,영동군,상촌면
43740360,43,충청북도,영동군,양강면
43740370,43,충청북도,영동군,용화면
43740380,43,충청북도,영동군,학산면
43740390,43,충청북도,영동군,양산면
43740400,43,충청북도,영동군,심천면
43745250,43,충청북도,증평군,증평읍
43745310,43,충청북도,증평군,도안면
43750250,43,충청북도,진천군,진천읍
43750310,43,충청북도,진천군,덕산면
43750320,43,충청북도,진천군,초평면
43750330,43,충청북도,진천군,문백면
43750340,43,충청북도,진천군,백곡면
43750350,43,충청북도,진천군,이월면
43750370,43,충청북도,진천군,광혜원면
43760250,43,충청북도,괴산군,괴산읍
43760310,43,충청북도,괴산군,감물면
43760320,43,충청북도,괴산군,장연면
43760330,43,충청북도,괴산군,연풍면
43760340,43,충청북도,괴산군,칠성면
43760350,43,충청북도,괴산군,문광면
43760360,43,충청북도,괴산군,청천면
43760370,43,충청북도,괴산군,청안면
43760390,43,충청북도,괴산군,사리면
43760400,43,충청북도,괴산군,소수면
43760410,43,충청북도,괴산군,불정면
43770250,43,충청북도,음성군,음성읍
43770253,43,충청북도,음성군,금왕읍
43770310,43,충청북도,음성군,소이면
43770320,43,충청북도,음성군,원남면
43770330,43,충청북도,음성군,맹동면
43770340,43,충청북도,음성군,대소면
43770350,43,충청북도,음성군,삼성면
43770360,43,충청북도,음성군,생극면
43770370,43,충청북도,음성군,감곡면
43800250,43,충청북도,단양군,단양읍
43800253,43,충청북도,단양군,매포읍
43800310,43,충청북도,단양군,대강면
43800320,43,충청북도,단양군,가곡면
43800330,43,충청북도,단양군,영춘면
43800340,43,충청북도,단양군,어상천면
43800350,43,충청북도,단양군,적성면
43800360,43,충청북도,단양군,단성면
44130104,44,충청남도,천안시 동남구,사직동
44130107,44,충청남도,천안시 동남구,원성동
44130108,44,충청남도,천안시 동남구,구성동
44130109,44,충청남도,천안시 동남구,청수동
44130110,44,충청남도,천안시 동남구,삼룡동
44130111,44,충청남도,천안시 동남구,청당동
44130112,44,충청남도,천안시 동남구,유량동
44130113,44,충청남도,천안시 동남구,봉명동
44130114,44,충청남도,천안시 동남구,다가동
44130115,44,충청남도,천안시 동남구,용곡동
44130116,44,충청남도,천안시 동남구,신방동
44130118,44,충청남도,천안시 동남구,신부동
44130119,44,충청남도,천안시 동남구,안서동
44130120,44,충청남도,천안시 동남구,구룡동
44130121,44,충청남도,천안시 동남구,목천읍
44130122,44,충청남도,천안시 동남구,풍세면
44130123,44,충청남도,천안시 동남구,광덕면
44130124,44,충청남도,천안시 동남구,북면
44130125,44,충청남도,천안시 동남구,성남면
44130126,44,충청남도,천안시 동남구,수신면
44130127,44,충청남도,천안시 동남구,병천면
44130128,44,충청남도,천안시 동남구,동면
44130202,44,충청남도,천안시 서북구,성정동
44130203,44,충청남도,천안시 서북구,백석동
44130204,44,충청남도,천안시 서북구,두정동
44130205,44,충청남도,천안시 서북구,성성동
44130206,44,충청남도,천안시 서북구,차암동
44130207,44,충청남도,천안시 서북구,쌍용동
44130208,44,충청남도,천안시 서북구,불당동
44130209,44,충청남도,천안시 서북구,업성동
44130210,44,충청남도,천안시 서북구,신당동
44130211,44,충청남도,천안시 서북구,부대동
44130250,44,충청남도,천안시 서북구,성환읍
44130253,44,충청남도,천안시 서북구,성거읍
44130256,44,충청남도,천안시 서북구,직산읍
44130257,44,충청남도,천안시 서북구,입장면
44150101,44,충청남도,공주시,반죽동
44150102,44,충청남도,공주시,봉황동
44150103,44,충청남도,공주시,중학동
44150105,44,충청남도,공주시,산성동
44150106,44,충청남도,공주시,교동
44150107,44,충청남도,공주시,웅진동
44150108,44,충청남도,공주시,금성동
44150109,44,충청남도,공주시,옥룡동
44150110,44,충청남도,공주시,금학동
44150111,44,충청남도,공주시,봉정동
44150112,44,충청남도,공주시,주미동
44150113,44,충청남도,공주시,태봉동
44150114,44,충청남도,공주시,오곡동
44150115,44,충청남도,공주시,신기동
44150116,44,충청남도,공주시,소학동
44150117,44,충청남도,공주시,상왕동
44150118,44,충청남도,공주시,무릉동
44150119,44,충청남도,공주시,월송동
44150120,44,충청남도,공주시,신관동
44150121,44,충청남도,공주시,금흥동
44150122,44,충청남도,공주시,쌍신동
44150123,44,충청남도,공주시,월미동
44150124,44,충청남도,공주시,검상동
44150125,44,충청남도,공주시,석장리동
44150126,44,충청남도,공주시,송선동
44150127,44,충청남도,공주시,동현동
44150250,44,충청남도,공주시,유구읍
44150310,44,충청남도,공주시,이인면
44150320,44,충청남도,공주시,탄천면
44150330,44,충청남도,공주시,계룡면
44150340,44,충청남도,공주시,반포면
44150360,44,충청남도,공주시,의당면
44150370,44,충청남도,공주시,정안면
44150380,44,충청남도,공주시,우성면
44150390,44,충청남도,공주시,사곡면
44150400,44,충청남도,공주시,신풍면
44180101,44,충청남도,보령시,대천동
44180102,44,충청남도,보령시,죽정동
44180103,44,충청남도,보령시,화산동
44180104,44,충청남도,보령시,동대동
44180105,44,충청남도,보령시,명천동
44180107,44,충청남도,보령시,내항동
44180108,44,충청남도,보령시,남곡동
44180109,44,충청남도,보령시,요암동
44180110,44,충청남도,보령시,신흑동
44180250,44,충청남도,보령시,웅천읍
44180310,44,충청남도,보령시,주포면
44180320,44,충청남도,보령시,오천면
44180330,44,충청남도,보령시,천북면
44180340,44,충청남도,보령시,청소면
44180350,44,충청남도,보령시,청라면
44180360,44,충청남도,보령시,남포면
44180380,44,충청남도,보령시,주산면
44180390,44,충청남도,보령시,미산면
44180400,44,충청남도,보령시,성주면
44180410,44,충청남도,보령시,주교면
44200101,44,충청남도,아산시,온천동
44200103,44,충청남도,아산시,방축동
44200104,44,충청남도,아산시,기산동
44200105,44,충청남도,아산시,초사동
44200106,44,충청남도,아산시,신인동
44200107,44,충청남도,아산시,법곡동
44200108,44,충청남도,아산시,장존동
44200109,44,충청남도,아산시,좌부동
44200110,44,충청남도,아산시,읍내동
44200111,44,충청남도,아산시,풍기동
44200112,44,충청남도,아산시,용화동
44200114,44,충청남도,아산시,권곡동
44200115,44,충청남도,아산시,배미동
44200116,44,충청남도,아산시,득산동
44200117,44,충청남도,아산시,점양동
44200250,44,충청남도,아산시,염치읍
44200253,44,충청남도,아산시,배방읍
44200310,44,충청남도,아산시,송악면
44200330,44,충청남도,아산시,탕정면
44200350,44,충청남도,아산시,음봉면
44200360,44,충청남도,아산시,둔포면
44200370,44,충청남도,아산시,영인면
44200380,44,충청남도,아산시,인주면
44200390,44,충청남도,아산시,선장면
44200400,44,충청남도,아산시,도고면
44200410,44,충청남도,아산시,신창면
44210101,44,충청남도,서산시,읍내동
44210102,44,충청남도,서산시,동문동
44210103,44,충청남도,서산시,갈산동
44210104,44,충청남도,서산시,온석동
44210105,44,충청남도,서산시,잠홍동
44210106,44,충청남도,서산시,수석동
44210108,44,충청남도,서산시,석남동
44210109,44,충청남도,서산시,예천동
44210110,44,충청남도,서산시,죽성동
44210111,44,충청남도,서산시,양대동
44210112,44,충청남도,서산시,오남동
44210113,44,충청남도,서산시,장동
44210114,44,충청남도,서산시,덕지천동
44210250,44,충청남도,서산시,대산읍
44210310,44,충청남도,서산시,인지면
44210320,44,충청남도,서산시,부석면
44210330,44,충청남도,서산시,팔봉면
44210340,44,충청남도,서산시,지곡면
44210360,44,충청남도,서산시,성연면
44210370,44,충청남도,서산시,음암면
44210380,44,충청남도,서산시,운산면
44210390,44,충청남도,서산시,해미면
44210400,44,충청남도,서산시,고북면
44230105,44,충청남도,논산시,취암동
