analdate,area,d1,d2,d3,d4,doname,maxi,meanavg,mini,regioncode,sigucode,sigun,std,upplocalcd
2025-08-24 06,"47,288",100,0,0,0,전라남도,24,15,5,46870,46870,영광군,4,46
2025-08-24 09,"47,288",100,0,0,0,전라남도,31,24,5,46870,46870,영광군,8,46
2025-08-24 12,"47,288",100,0,0,0,전라남도,33,26,5,46870,46870,영광군,9,46
2025-08-24 15,"47,288",100,0,0,0,전라남도,33,26,5,46870,46870,영광군,9,46
2025-08-24 18,"47,288",100,0,0,0,전라남도,33,24,5,46870,46870,영광군,8,46
2025-08-24 21,"47,288",100,0,0,0,전라남도,26,18,5,46870,46870,영광군,5,46
2025-08-25 00,"47,288",100,0,0,0,전라남도,24,16,5,46870,46870,영광군,5,46
2025-08-25 03,"47,288",100,0,0,0,전라남도,19,14,5,46870,46870,영광군,4,46
2025-08-25 06,"47,288",100,0,0,0,전라남도,19,14,5,46870,46870,영광군,4,46
2025-08-25 09,"47,288",100,0,0,0,전라남도,28,20,5,46870,46870,영광군,6,46
2025-08-25 12,"47,288",100,0,0,0,전라남도,31,23,5,46870,46870,영광군,7,46
2025-08-25 15,"47,288",100,0,0,0,전라남도,33,24,5,46870,46870,영광군,8,46
2025-08-25 18,"47,288",100,0,0,0,전라남도,31,23,5,46870,46870,영광군,7,46
2025-08-25 21,"47,288",100,0,0,0,전라남도,24,15,5,46870,46870,영광군,5,46
2025-08-26 00,"47,288",100,0,0,0,전라남도,21,14,5,46870,46870,영광군,4,46
2025-08-23 18,"51,827",100,0,0,0,전라남도,33,28,3,46880,46880,장성군,3,46
2025-08-24 00,"51,827",100,0,0,0,전라남도,24,16,9,46880,46880,장성군,3,46
2025-08-24 03,"51,827",100,0,0,0,전라남도,21,13,7,46880,46880,장성군,3,46
2025-08-24 06,"51,827",100,0,0,0,전라남도,21,13,7,46880,46880,장성군,3,46
2025-08-24 09,"51,827",100,0,0,0,전라남도,31,25,18,46880,46880,장성군,3,46
2025-08-24 12,"51,827",100,0,0,0,전라남도,33,29,25,46880,46880,장성군,2,46
2025-08-24 15,"51,827",100,0,0,0,전라남도,33,29,25,46880,46880,장성군,2,46
2025-08-24 18,"51,827",100,0,0,0,전라남도,33,28,22,46880,46880,장성군,3,46
2025-08-24 21,"51,827",100,0,0,0,전라남도,29,20,11,46880,46880,장성군,3,46
2025-08-25 00,"51,827",100,0,0,0,전라남도,24,16,9,46880,46880,장성군,3,46
2025-08-25 03,"51,827",100,0,0,0,전라남도,24,14,9,46880,46880,장성군,3,46
2025-08-25 06,"51,827",100,0,0,0,전라남도,21,14,9,46880,46880,장성군,3,46
2025-08-25 09,"51,827",100,0,0,0,전라남도,29,22,15,46880,46880,장성군,2,46
2025-08-25 12,"51,827",100,0,0,0,전라남도,31,26,20,46880,46880,장성군,2,46
2025-08-25 15,"51,827",100,0,0,0,전라남도,33,28,23,46880,46880,장성군,3,46
2025-08-25 18,"51,827",100,0,0,0,전라남도,33,27,22,46880,46880,장성군,2,46
2025-08-25 21,"51,827",100,0,0,0,전라남도,24,18,11,46880,46880,장성군,3,46
2025-08-26 00,"51,827",100,0,0,0,전라남도,21,14,9,46880,46880,장성군,3,46
2025-08-23 18,"39,295",100,0,0,0,전라남도,33,25,3,46890,46890,완도군,4,46
2025-08-24 00,"39,295",100,0,0,0,전라남도,24,15,6,46890,46890,완도군,3,46
2025-08-24 03,"39,295",100,0,0,0,전라남도,21,14,6,46890,46890,완도군,3,46
2025-08-24 06,"39,295",100,0,0,0,전라남도,21,13,6,46890,46890,완도군,3,46
2025-08-24 09,"39,295",100,0,0,0,전라남도,31,25,6,46890,46890,완도군,3,46
2025-08-24 12,"39,295",100,0,0,0,전라남도,33,27,6,46890,46890,완도군,3,46
2025-08-24 15,"39,295",100,0,0,0,전라남도,33,26,6,46890,46890,완도군,3,46
2025-08-24 18,"39,295",100,0,0,0,전라남도,31,25,6,46890,46890,완도군,3,46
2025-08-24 21,"39,295",100,0,0,0,전라남도,24,16,6,46890,46890,완도군,3,46
2025-08-25 00,"39,295",100,0,0,0,전라남도,21,14,6,46890,46890,완도군,3,46
2025-08-25 03,"39,295",100,0,0,0,전라남도,21,14,6,46890,46890,완도군,3,46
2025-08-25 06,"39,295",100,0,0,0,전라남도,24,14,6,46890,46890,완도군,3,46
2025-08-25 09,"39,295",100,0,0,0,전라남도,31,23,6,46890,46890,완도군,3,46
2025-08-25 12,"39,295",100,0,0,0,전라남도,31,24,6,46890,46890,완도군,3,46
2025-08-25 15,"39,295",100,0,0,0,전라남도,33,25,6,46890,46890,완도군,3,46
2025-08-25 18,"39,295",100,0,0,0,전라남도,31,23,6,46890,46890,완도군,4,46
2025-08-25 21,"39,295",100,0,0,0,전라남도,26,17,6,46890,46890,완도군,3,46
2025-08-26 00,"39,295",100,0,0,0,전라남도,21,15,6,46890,46890,완도군,3,46
2025-08-23 18,"43,827",100,0,0,0,전라남도,33,27,3,46900,46900,진도군,3,46
2025-08-24 00,"43,827",100,0,0,0,전라남도,19,15,6,46900,46900,진도군,3,46
2025-08-24 03,"43,827",100,0,0,0,전라남도,19,14,6,46900,46900,진도군,3,46
2025-08-24 06,"43,827",100,0,0,0,전라남도,19,15,6,46900,46900,진도군,3,46
2025-08-24 09,"43,827",100,0,0,0,전라남도,33,26,6,46900,46900,진도군,3,46
2025-08-24 12,"43,827",100,0,0,0,전라남도,33,28,6,46900,46900,진도군,3,46
2025-08-24 15,"43,827",100,0,0,0,전라남도,33,27,6,46900,46900,진도군,3,46
2025-08-24 18,"43,827",100,0,0,0,전라남도,31,24,6,46900,46900,진도군,3,46
2025-08-24 21,"43,827",100,0,0,0,전라남도,21,16,6,46900,46900,진도군,3,46
2025-08-25 00,"43,827",100,0,0,0,전라남도,19,14,6,46900,46900,진도군,3,46
2025-08-25 03,"43,827",100,0,0,0,전라남도,19,14,6,46900,46900,진도군,3,46
2025-08-25 06,"43,827",100,0,0,0,전라남도,19,13,6,46900,46900,진도군,3,46
2025-08-25 09,"43,827",100,0,0,0,전라남도,31,24,6,46900,46900,진도군,3,46
2025-08-25 12,"43,827",100,0,0,0,전라남도,33,26,6,46900,46900,진도군,3,46
2025-08-25 15,"43,827",100,0,0,0,전라남도,31,25,6,46900,46900,진도군,3,46
2025-08-25 18,"43,827",100,0,0,0,전라남도,28,23,6,46900,46900,진도군,3,46
2025-08-25 21,"43,827",100,0,0,0,전라남도,21,15,6,46900,46900,진도군,3,46
2025-08-26 00,"43,827",100,0,0,0,전라남도,17,12,6,46900,46900,진도군,2,46
2025-08-23 18,"65,126",100,0,0,0,전라남도,33,26,4,46910,46910,신안군,3,46
2025-08-24 00,"65,126",100,0,0,0,전라남도,24,16,6,46910,46910,신안군,3,46
2025-08-24 03,"65,126",100,0,0,0,전라남도,21,15,6,46910,46910,신안군,3,46
2025-08-24 06,"65,126",100,0,0,0,전라남도,21,16,6,46910,46910,신안군,3,46
2025-08-24 09,"65,126",100,0,0,0,전라남도,31,24,6,46910,46910,신안군,5,46
2025-08-24 12,"65,126",100,0,0,0,전라남도,33,27,6,46910,46910,신안군,6,46
2025-08-24 15,"65,126",100,0,0,0,전라남도,33,26,6,46910,46910,신안군,6,46
2025-08-24 18,"65,126",100,0,0,0,전라남도,31,23,6,46910,46910,신안군,5,46
2025-08-24 21,"65,126",100,0,0,0,전라남도,24,17,6,46910,46910,신안군,4,46
2025-08-25 00,"65,126",100,0,0,0,전라남도,21,16,6,46910,46910,신안군,3,46
2025-08-25 03,"65,126",100,0,0,0,전라남도,19,14,6,46910,46910,신안군,3,46
2025-08-25 06,"65,126",100,0,0,0,전라남도,21,15,6,46910,46910,신안군,3,46
2025-08-25 09,"65,126",100,0,0,0,전라남도,26,21,6,46910,46910,신안군,4,46
2025-08-25 12,"65,126",100,0,0,0,전라남도,31,23,6,46910,46910,신안군,5,46
2025-08-25 15,"65,126",100,0,0,0,전라남도,31,23,6,46910,46910,신안군,5,46
2025-08-25 18,"65,126",100,0,0,0,전라남도,28,19,6,46910,46910,신안군,4,46
2025-08-25 21,"65,126",100,0,0,0,전라남도,21,14,6,46910,46910,신안군,3,46
2025-08-26 00,"65,126",100,0,0,0,전라남도,19,12,6,46910,46910,신안군,3,46
2025-08-23 18,"113,075",100,0,0,0,경상북도,33,28,3,47110,47110,포항시,2,47
2025-08-24 00,"113,075",100,0,0,0,경상북도,28,16,5,47110,47110,포항시,5,47
2025-08-24 03,"113,075",100,0,0,0,경상북도,28,15,5,47110,47110,포항시,5,47
2025-08-24 06,"113,075",100,0,0,0,경상북도,26,13,4,47110,47110,포항시,5,47
2025-08-24 09,"113,075",100,0,0,0,경상북도,33,27,5,47110,47110,포항시,4,47
2025-08-24 12,"113,075",100,0,0,0,경상북도,33,28,5,47110,47110,포항시,4,47
2025-08-24 15,"113,075",100,0,0,0,경상북도,33,28,5,47110,47110,포항시,4,47
2025-08-24 18,"113,075",100,0,0,0,경상북도,33,27,5,47110,47110,포항시,4,47
2025-08-24 21,"113,075",100,0,0,0,경상북도,33,19,5,47110,47110,포항시,6,47
2025-08-25 00,"113,075",100,0,0,0,경상북도,33,16,4,47110,47110,포항시,7,47
2025-08-25 03,"113,075",100,0,0,0,경상북도,31,15,3,47110,47110,포항시,7,47
2025-08-25 06,"113,075",100,0,0,0,경상북도,28,13,3,47110,47110,포항시,6,47
2025-08-25 09,"113,075",100,0,0,0,경상북도,33,23,5,47110,47110,포항시,7,47
2025-08-25 12,"113,075",100,0,0,0,경상북도,33,23,5,47110,47110,포항시,7,47
2025-08-25 15,"113,075",100,0,0,0,경상북도,33,23,5,47110,47110,포항시,7,47
2025-08-25 18,"113,075",100,0,0,0,경상북도,33,23,5,47110,47110,포항시,7,47
2025-08-25 21,"113,075",100,0,0,0,경상북도,33,18,4,47110,47110,포항시,8,47
2025-08-26 00,"113,075",100,0,0,0,경상북도,28,14,3,47110,47110,포항시,6,47
2025-08-23 18,"132,018",100,0,0,0,경상북도,33,27,4,47130,47130,경주시,4,47
2025-08-24 00,"132,018",100,0,0,0,경상북도,28,17,6,47130,47130,경주시,4,47
2025-08-24 03,"132,018",100,0,0,0,경상북도,24,13,4,47130,47130,경주시,4,47
2025-08-24 06,"132,018",100,0,0,0,경상북도,24,12,5,47130,47130,경주시,3,47
2025-08-24 09,"132,018",100,0,0,0,경상북도,33,26,13,47130,47130,경주시,4,47
2025-08-24 12,"132,018",100,0,0,0,경상북도,33,28,13,47130,47130,경주시,4,47
2025-08-24 15,"132,018",100,0,0,0,경상북도,33,28,13,47130,47130,경주시,4,47
2025-08-24 18,"132,018",100,0,0,0,경상북도,33,27,13,47130,47130,경주시,4,47
2025-08-24 21,"132,018",100,0,0,0,경상북도,33,23,9,47130,47130,경주시,5,47
2025-08-25 00,"132,018",100,0,0,0,경상북도,29,15,5,47130,47130,경주시,5,47
2025-08-25 03,"132,018",100,0,0,0,경상북도,26,13,4,47130,47130,경주시,4,47
2025-08-25 06,"132,018",100,0,0,0,경상북도,24,11,4,47130,47130,경주시,3,47
2025-08-25 09,"132,018",100,0,0,0,경상북도,33,21,11,47130,47130,경주시,6,47
2025-08-25 12,"132,018",100,0,0,0,경상북도,33,23,13,47130,47130,경주시,6,47
2025-08-25 15,"132,018",100,0,0,0,경상북도,33,23,13,47130,47130,경주시,6,47
2025-08-25 18,"132,018",100,0,0,0,경상북도,33,23,12,47130,47130,경주시,6,47
2025-08-25 21,"132,018",100,0,0,0,경상북도,31,18,6,47130,47130,경주시,5,47
2025-08-26 00,"132,018",100,0,0,0,경상북도,26,14,4,47130,47130,경주시,4,47
2025-08-23 18,"100,554",100,0,0,0,경상북도,33,27,2,47150,47150,김천시,3,47
2025-08-24 00,"100,554",100,0,0,0,경상북도,28,15,7,47150,47150,김천시,4,47
2025-08-24 03,"100,554",100,0,0,0,경상북도,22,11,4,47150,47150,김천시,3,47
2025-08-24 06,"100,554",100,0,0,0,경상북도,21,10,4,47150,47150,김천시,3,47
2025-08-24 09,"100,554",100,0,0,0,경상북도,31,21,14,47150,47150,김천시,4,47
2025-08-24 12,"100,554",100,0,0,0,경상북도,33,27,25,47150,47150,김천시,2,47
2025-08-24 15,"100,554",100,0,0,0,경상북도,33,27,25,47150,47150,김천시,2,47
2025-08-24 18,"100,554",100,0,0,0,경상북도,33,27,20,47150,47150,김천시,2,47
2025-08-24 21,"100,554",100,0,0,0,경상북도,33,17,7,47150,47150,김천시,5,47
2025-08-25 00,"100,554",100,0,0,0,경상북도,26,11,3,47150,47150,김천시,4,47
2025-08-25 03,"100,554",100,0,0,0,경상북도,21,10,4,47150,47150,김천시,4,47
2025-08-25 06,"100,554",100,0,0,0,경상북도,21,9,3,47150,47150,김천시,3,47
2025-08-25 09,"100,554",100,0,0,0,경상북도,33,20,9,47150,47150,김천시,6,47
2025-08-25 12,"100,554",100,0,0,0,경상북도,33,22,12,47150,47150,김천시,6,47
2025-08-25 15,"100,554",100,0,0,0,경상북도,33,22,11,47150,47150,김천시,6,47
2025-08-25 18,"100,554",100,0,0,0,경상북도,33,20,8,47150,47150,김천시,6,47
2025-08-25 21,"100,554",100,0,0,0,경상북도,28,13,5,47150,47150,김천시,5,47
2025-08-26 00,"100,554",100,0,0,0,경상북도,21,11,4,47150,47150,김천시,3,47
2025-08-23 18,"152,849",100,0,0,0,경상북도,33,29,2,47170,47170,안동시,2,47
2025-08-24 00,"152,849",100,0,0,0,경상북도,26,17,8,47170,47170,안동시,3,47
2025-08-24 03,"152,849",100,0,0,0,경상북도,21,14,6,47170,47170,안동시,3,47
2025-08-24 06,"152,849",100,0,0,0,경상북도,19,12,6,47170,47170,안동시,3,47
2025-08-24 09,"152,849",100,0,0,0,경상북도,33,27,18,47170,47170,안동시,3,47
2025-08-24 12,"152,849",100,0,0,0,경상북도,33,29,25,47170,47170,안동시,2,47
2025-08-24 15,"152,849",100,0,0,0,경상북도,33,29,25,47170,47170,안동시,2,47
2025-08-24 18,"152,849",100,0,0,0,경상북도,33,29,25,47170,47170,안동시,2,47
2025-08-24 21,"152,849",100,0,0,0,경상북도,33,22,11,47170,47170,안동시,4,47
2025-08-25 00,"152,849",100,0,0,0,경상북도,26,15,5,47170,47170,안동시,4,47
2025-08-25 03,"152,849",100,0,0,0,경상북도,24,15,5,47170,47170,안동시,4,47
2025-08-25 06,"152,849",100,0,0,0,경상북도,19,12,4,47170,47170,안동시,3,47
2025-08-25 09,"152,849",100,0,0,0,경상북도,33,25,11,47170,47170,안동시,4,47
2025-08-25 12,"152,849",100,0,0,0,경상북도,33,27,13,47170,47170,안동시,5,47
2025-08-25 15,"152,849",100,0,0,0,경상북도,33,27,13,47170,47170,안동시,5,47
2025-08-25 18,"152,849",100,0,0,0,경상북도,33,27,13,47170,47170,안동시,4,47
2025-08-25 21,"152,849",100,0,0,0,경상북도,26,17,5,47170,47170,안동시,4,47
2025-08-26 00,"152,849",100,0,0,0,경상북도,21,13,4,47170,47170,안동시,3,47
2025-08-23 18,"61,386",100,0,0,0,경상북도,33,29,25,47190,47190,구미시,2,47
2025-08-24 00,"61,386",100,0,0,0,경상북도,28,20,11,47190,47190,구미시,3,47
2025-08-24 03,"61,386",100,0,0,0,경상북도,24,16,9,47190,47190,구미시,3,47
2025-08-24 06,"61,386",100,0,0,0,경상북도,21,14,7,47190,47190,구미시,3,47
2025-08-24 09,"61,386",100,0,0,0,경상북도,31,25,18,47190,47190,구미시,3,47
2025-08-24 12,"61,386",100,0,0,0,경상북도,33,29,25,47190,47190,구미시,2,47
2025-08-24 15,"61,386",100,0,0,0,경상북도,33,29,25,47190,47190,구미시,2,47
2025-08-24 18,"61,386",100,0,0,0,경상북도,33,29,25,47190,47190,구미시,2,47
2025-08-24 21,"61,386",100,0,0,0,경상북도,33,25,16,47190,47190,구미시,3,47
2025-08-25 00,"61,386",100,0,0,0,경상북도,26,15,7,47190,47190,구미시,4,47
2025-08-25 03,"61,386",100,0,0,0,경상북도,19,12,5,47190,47190,구미시,3,47
2025-08-25 06,"61,386",100,0,0,0,경상북도,19,11,5,47190,47190,구미시,3,47
2025-08-25 09,"61,386",100,0,0,0,경상북도,31,18,10,47190,47190,구미시,5,47
2025-08-25 12,"61,386",100,0,0,0,경상북도,33,21,13,47190,47190,구미시,6,47
2025-08-25 15,"61,386",100,0,0,0,경상북도,33,21,13,47190,47190,구미시,6,47
2025-08-25 18,"61,386",100,0,0,0,경상북도,33,21,13,47190,47190,구미시,6,47
2025-08-25 21,"61,386",100,0,0,0,경상북도,26,15,7,47190,47190,구미시,4,47
2025-08-26 00,"61,386",100,0,0,0,경상북도,21,12,6,47190,47190,구미시,3,47
2025-08-23 18,"67,330",100,0,0,0,경상북도,33,28,3,47210,47210,영주시,2,47
2025-08-24 00,"67,330",100,0,0,0,경상북도,24,12,6,47210,47210,영주시,4,47
2025-08-24 03,"67,330",100,0,0,0,경상북도,21,11,4,47210,47210,영주시,3,47
2025-08-24 06,"67,330",100,0,0,0,경상북도,19,9,4,47210,47210,영주시,3,47
2025-08-24 09,"67,330",100,0,0,0,경상북도,31,23,15,47210,47210,영주시,3,47
2025-08-24 12,"67,330",100,0,0,0,경상북도,33,28,24,47210,47210,영주시,2,47
2025-08-24 15,"67,330",100,0,0,0,경상북도,33,28,24,47210,47210,영주시,2,47
2025-08-24 18,"67,330",100,0,0,0,경상북도,33,26,18,47210,47210,영주시,3,47
2025-08-24 21,"67,330",100,0,0,0,경상북도,26,16,8,47210,47210,영주시,4,47
2025-08-25 00,"67,330",100,0,0,0,경상북도,24,12,4,47210,47210,영주시,4,47
2025-08-25 03,"67,330",100,0,0,0,경상북도,19,10,3,47210,47210,영주시,3,47
2025-08-25 06,"67,330",100,0,0,0,경상북도,17,9,3,47210,47210,영주시,3,47
2025-08-25 09,"67,330",100,0,0,0,경상북도,31,17,7,47210,47210,영주시,6,47
2025-08-25 12,"67,330",100,0,0,0,경상북도,33,23,12,47210,47210,영주시,6,47
2025-08-25 15,"67,330",100,0,0,0,경상북도,33,22,12,47210,47210,영주시,7,47
2025-08-25 18,"67,330",100,0,0,0,경상북도,33,21,10,47210,47210,영주시,7,47
2025-08-25 21,"67,330",100,0,0,0,경상북도,24,13,5,47210,47210,영주시,4,47
2025-08-26 00,"67,330",100,0,0,0,경상북도,19,10,4,47210,47210,영주시,4,47
2025-08-23 18,"91,611",100,0,0,0,경상북도,33,28,25,47230,47230,영천시,2,47
2025-08-24 00,"91,611",100,0,0,0,경상북도,26,16,6,47230,47230,영천시,4,47
2025-08-24 03,"91,611",100,0,0,0,경상북도,21,12,3,47230,47230,영천시,3,47
2025-08-24 06,"91,611",100,0,0,0,경상북도,19,11,3,47230,47230,영천시,3,47
2025-08-24 09,"91,611",100,0,0,0,경상북도,33,26,18,47230,47230,영천시,3,47
2025-08-24 12,"91,611",100,0,0,0,경상북도,33,28,24,47230,47230,영천시,2,47
2025-08-24 15,"91,611",100,0,0,0,경상북도,33,28,24,47230,47230,영천시,2,47
2025-08-24 18,"91,611",100,0,0,0,경상북도,33,28,24,47230,47230,영천시,2,47
2025-08-24 21,"91,611",100,0,0,0,경상북도,33,22,10,47230,47230,영천시,5,47
2025-08-25 00,"91,611",100,0,0,0,경상북도,26,13,3,47230,47230,영천시,5,47
2025-08-25 03,"91,611",100,0,0,0,경상북도,21,12,3,47230,47230,영천시,4,47
2025-08-25 06,"91,611",100,0,0,0,경상북도,19,11,3,47230,47230,영천시,3,47
2025-08-25 09,"91,611",100,0,0,0,경상북도,33,21,10,47230,47230,영천시,6,47
2025-08-25 12,"91,611",100,0,0,0,경상북도,33,24,13,47230,47230,영천시,6,47
2025-08-25 15,"91,611",100,0,0,0,경상북도,33,24,13,47230,47230,영천시,6,47
2025-08-25 18,"91,611",100,0,0,0,경상북도,33,24,11,47230,47230,영천시,7,47
2025-08-25 21,"91,611",100,0,0,0,경상북도,28,16,4,47230,47230,영천시,6,47
2025-08-26 00,"91,611",100,0,0,0,경상북도,24,12,3,47230,47230,영천시,4,47
2025-08-23 18,"125,259",100,0,0,0,경상북도,33,28,2,47250,47250,상주시,2,47
2025-08-24 00,"125,259",100,0,0,0,경상북도,26,15,7,47250,47250,상주시,3,47
2025-08-24 03,"125,259",100,0,0,0,경상북도,21,12,6,47250,47250,상주시,3,47
2025-08-24 06,"125,259",100,0,0,0,경상북도,19,11,6,47250,47250,상주시,2,47
2025-08-24 09,"125,259",100,0,0,0,경상북도,33,22,15,47250,47250,상주시,3,47
2025-08-24 12,"125,259",100,0,0,0,경상북도,33,28,25,47250,47250,상주시,2,47
2025-08-24 15,"125,259",100,0,0,0,경상북도,33,28,25,47250,47250,상주시,2,47
2025-08-24 18,"125,259",100,0,0,0,경상북도,33,28,23,47250,47250,상주시,2,47
2025-08-24 21,"125,259",100,0,0,0,경상북도,31,18,9,47250,47250,상주시,4,47
2025-08-25 00,"125,259",100,0,0,0,경상북도,28,14,5,47250,47250,상주시,5,47
2025-08-25 03,"125,259",100,0,0,0,경상북도,21,11,4,47250,47250,상주시,4,47
2025-08-25 06,"125,259",100,0,0,0,경상북도,21,10,4,47250,47250,상주시,3,47
2025-08-25 09,"125,259",100,0,0,0,경상북도,31,20,10,47250,47250,상주시,5,47
2025-08-25 12,"125,259",100,0,0,0,경상북도,33,23,13,47250,47250,상주시,6,47
2025-08-25 15,"125,259",100,0,0,0,경상북도,33,23,12,47250,47250,상주시,6,47
2025-08-25 18,"125,259",100,0,0,0,경상북도,33,22,10,47250,47250,상주시,6,47
2025-08-25 21,"125,259",100,0,0,0,경상북도,26,13,5,47250,47250,상주시,5,47
2025-08-26 00,"125,259",100,0,0,0,경상북도,21,11,4,47250,47250,상주시,4,47
2025-08-23 18,"91,484",100,0,0,0,경상북도,33,28,3,47280,47280,문경시,2,47
2025-08-24 00,"91,484",100,0,0,0,경상북도,26,12,6,47280,47280,문경시,3,47
2025-08-24 03,"91,484",100,0,0,0,경상북도,21,10,3,47280,47280,문경시,3,47
2025-08-24 06,"91,484",100,0,0,0,경상북도,19,9,3,47280,47280,문경시,2,47
2025-08-24 09,"91,484",100,0,0,0,경상북도,33,21,15,47280,47280,문경시,3,47
2025-08-24 12,"91,484",100,0,0,0,경상북도,33,28,24,47280,47280,문경시,2,47
2025-08-24 15,"91,484",100,0,0,0,경상북도,33,28,24,47280,47280,문경시,2,47
2025-08-24 18,"91,484",100,0,0,0,경상북도,33,26,20,47280,47280,문경시,3,47
2025-08-24 21,"91,484",100,0,0,0,경상북도,28,14,8,47280,47280,문경시,4,47
2025-08-25 00,"91,484",100,0,0,0,경상북도,26,11,3,47280,47280,문경시,4,47
2025-08-25 03,"91,484",100,0,0,0,경상북도,21,9,3,47280,47280,문경시,3,47
2025-08-25 06,"91,484",100,0,0,0,경상북도,19,8,3,47280,47280,문경시,3,47
2025-08-25 09,"91,484",100,0,0,0,경상북도,31,18,8,47280,47280,문경시,5,47
2025-08-25 12,"91,484",100,0,0,0,경상북도,33,22,13,47280,47280,문경시,6,47
2025-08-25 15,"91,484",100,0,0,0,경상북도,33,22,11,47280,47280,문경시,7,47
2025-08-25 18,"91,484",100,0,0,0,경상북도,33,19,9,47280,47280,문경시,6,47
2025-08-25 21,"91,484",100,0,0,0,경상북도,24,11,4,47280,47280,문경시,4,47
2025-08-26 00,"91,484",100,0,0,0,경상북도,21,10,3,47280,47280,문경시,3,47
2025-08-23 18,"41,125",100,0,0,0,경상북도,33,28,14,47290,47290,경산시,3,47
2025-08-24 00,"41,125",100,0,0,0,경상북도,28,18,7,47290,47290,경산시,4,47
2025-08-24 03,"41,125",100,0,0,0,경상북도,21,14,5,47290,47290,경산시,3,47
2025-08-24 06,"41,125",100,0,0,0,경상북도,21,13,5,47290,47290,경산시,3,47
2025-08-24 09,"41,125",100,0,0,0,경상북도,33,24,11,47290,47290,경산시,4,47
2025-08-24 12,"41,125",100,0,0,0,경상북도,33,28,14,47290,47290,경산시,3,47
2025-08-24 15,"41,125",100,0,0,0,경상북도,33,28,14,47290,47290,경산시,3,47
2025-08-24 18,"41,125",100,0,0,0,경상북도,33,28,14,47290,47290,경산시,3,47
2025-08-24 21,"41,125",100,0,0,0,경상북도,33,25,11,47290,47290,경산시,4,47
